"bush_02022005" "bush_02032001" "bush_03022003" "bush_20012004" "bush_23012007" "bush_24092001" "bush_28012003" "bush_28012008" "bush_31012008" "obama_08092011" "obama_09092009" "obama_12012016" "obama_12022013" "obama_20012015" "obama_24012012" "obama_24022009" "obama_25012011" "obama_27012010" "obama_28012014"
"receive" 0.038933229511388 0 0.073909830007391 0.038001140034201 0.0356760613628255 0 0.0732600732600733 0 0 0 0.0169061707523246 0 0.0397719740156436 0 0.0129032258064516 0.0609570252971655 0 0 0.0263469898564089
"south" 0 0 0.0369549150036955 0.0190005700171005 0.0178380306814128 0.032478077297824 0.0366300366300366 0.0171909919202338 0 0.0904363554148768 0 0 0 0.0139392249790912 0.0129032258064516 0.0304785126485827 0.0785032055475599 0.0373878364905284 0
"told" 0.038933229511388 0 0.0184774575018477 0 0 0 0.0183150183150183 0 0 0 0.0169061707523246 0.0605877006967586 0.0265146493437624 0.0418176749372735 0.0387096774193548 0.0304785126485827 0.02616773518252 0.0373878364905284 0.0131734949282045
"trying" 0.019466614755694 0 0.0184774575018477 0.0190005700171005 0 0.0649561545956479 0.0183150183150183 0.0171909919202338 0 0.0226090888537192 0.0338123415046492 0.0454407755225689 0.0132573246718812 0.0278784499581823 0.0258064516129032 0.0304785126485827 0 0.0498504486540379 0.0131734949282045
"urge" 0.038933229511388 0 0.0923872875092387 0.038001140034201 0 0 0.0915750915750916 0 0.0559179869524697 0 0 0 0.0397719740156436 0.0139392249790912 0 0 0.01308386759126 0.0373878364905284 0
"willing" 0.019466614755694 0 0 0.0760022800684021 0.0178380306814128 0 0 0 0.0186393289841566 0.0226090888537192 0.0169061707523246 0.0151469251741896 0.0397719740156436 0 0.0129032258064516 0.0152392563242914 0.0915870731388198 0.0124626121635095 0.0263469898564089
"world^s" 0.019466614755694 0.0227531285551763 0.0184774575018477 0.0190005700171005 0 0.032478077297824 0.0183150183150183 0.0171909919202338 0 0 0 0.0151469251741896 0.0265146493437624 0.0557568999163646 0.0645161290322581 0.0152392563242914 0.0392516027737799 0.0124626121635095 0.0131734949282045
"allow" 0 0 0.0184774575018477 0.0190005700171005 0.0535140920442383 0.032478077297824 0.0183150183150183 0.0687639676809352 0 0.0452181777074384 0 0.0151469251741896 0.0132573246718812 0.0139392249790912 0.0129032258064516 0.0304785126485827 0.01308386759126 0.0373878364905284 0.0131734949282045
"banks" 0 0 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0 0.0387096774193548 0.152392563242914 0.01308386759126 0.112163509471585 0
"debate" 0.019466614755694 0.0227531285551763 0 0.038001140034201 0.0178380306814128 0 0 0.0687639676809352 0.0186393289841566 0 0.0676246830092984 0.0151469251741896 0 0.0139392249790912 0.0258064516129032 0.0152392563242914 0.02616773518252 0 0.0395204847846134
"didn^t" 0 0.068259385665529 0 0 0.0535140920442383 0 0 0 0 0 0.0169061707523246 0.0302938503483793 0 0.0139392249790912 0.0516129032258065 0.0457177689728741 0.0654193379562999 0.0249252243270189 0
"fear" 0.038933229511388 0 0.0369549150036955 0.0190005700171005 0 0.0974342318934719 0.0366300366300366 0 0.0745573159366263 0 0.0169061707523246 0.0302938503483793 0.0132573246718812 0 0 0.0152392563242914 0 0.0249252243270189 0.0395204847846134
"folks" 0 0 0 0 0 0 0 0 0 0.0226090888537192 0.0169061707523246 0.0454407755225689 0.0662866233594061 0.0696961248954558 0.0387096774193548 0.0152392563242914 0.01308386759126 0 0.0526939797128178
"hold" 0.019466614755694 0 0 0.0190005700171005 0.0178380306814128 0 0 0.0343819838404676 0 0 0.0338123415046492 0.0302938503483793 0.0265146493437624 0.0139392249790912 0.0387096774193548 0.0457177689728741 0 0.0498504486540379 0.0263469898564089
"incentives" 0 0 0 0 0 0 0 0.0171909919202338 0 0.113045444268596 0 0 0.0397719740156436 0.0139392249790912 0.0516129032258065 0.0152392563242914 0.01308386759126 0.0623130608175474 0.0395204847846134
"issues" 0 0.0227531285551763 0 0 0 0 0 0.0171909919202338 0.0186393289841566 0.0226090888537192 0.0169061707523246 0.0757346258709482 0 0.111513799832729 0.0258064516129032 0 0 0.0249252243270189 0.0263469898564089
"old" 0.019466614755694 0.0455062571103527 0 0.038001140034201 0.0356760613628255 0 0 0 0.0372786579683131 0.0226090888537192 0.0169061707523246 0.0151469251741896 0.0265146493437624 0.0278784499581823 0 0.0609570252971655 0.02616773518252 0 0.0263469898564089
"point" 0.019466614755694 0 0 0 0 0 0 0 0.0372786579683131 0 0.0676246830092984 0.0454407755225689 0 0.0418176749372735 0.0387096774193548 0.0152392563242914 0.0392516027737799 0 0.0526939797128178
"poverty" 0 0.0227531285551763 0 0 0.0535140920442383 0 0 0.0171909919202338 0.0186393289841566 0.0226090888537192 0 0.0454407755225689 0.0928012727031685 0.0139392249790912 0.0129032258064516 0.0152392563242914 0 0.0124626121635095 0.0395204847846134
"proud" 0.0973330737784699 0.0227531285551763 0 0.038001140034201 0.0178380306814128 0.0649561545956479 0 0.0343819838404676 0.0372786579683131 0.0226090888537192 0 0 0.0132573246718812 0.0139392249790912 0.0387096774193548 0.0152392563242914 0.01308386759126 0 0.0131734949282045
"stay" 0.019466614755694 0 0 0 0.0178380306814128 0 0 0.0171909919202338 0.0372786579683131 0.0452181777074384 0.0169061707523246 0.0151469251741896 0 0.0557568999163646 0.0516129032258065 0 0.01308386759126 0.0249252243270189 0.0526939797128178
"strategy" 0.038933229511388 0.0455062571103527 0.0184774575018477 0.038001140034201 0.0535140920442383 0.032478077297824 0.0183150183150183 0.0343819838404676 0.0186393289841566 0 0 0.0151469251741896 0 0.0278784499581823 0.0387096774193548 0.0152392563242914 0 0.0124626121635095 0.0131734949282045
"taking" 0.058399844267082 0 0.0369549150036955 0.0190005700171005 0.0178380306814128 0 0.0183150183150183 0.085954959601169 0 0 0 0.0302938503483793 0.0132573246718812 0.0278784499581823 0.0258064516129032 0.0152392563242914 0 0.0249252243270189 0.0131734949282045
"three" 0.019466614755694 0.0227531285551763 0.0184774575018477 0 0.0713521227256511 0 0.0183150183150183 0 0.0186393289841566 0.0226090888537192 0.0676246830092984 0.0151469251741896 0.0265146493437624 0.0278784499581823 0 0.0152392563242914 0.01308386759126 0.0124626121635095 0.0263469898564089
"trillion" 0 0.0910125142207053 0 0 0 0 0 0 0 0.0678272665611576 0.0169061707523246 0 0.0397719740156436 0 0.0516129032258065 0.0152392563242914 0.01308386759126 0.0747756729810568 0.0131734949282045
"true" 0 0 0 0.038001140034201 0.0178380306814128 0.0649561545956479 0 0 0.0186393289841566 0 0.084530853761623 0.0454407755225689 0.0397719740156436 0.0278784499581823 0.0258064516129032 0 0 0.0249252243270189 0.0131734949282045
"approach" 0 0.068259385665529 0 0 0.0178380306814128 0 0 0 0.0186393289841566 0.0226090888537192 0 0.0605877006967586 0.0265146493437624 0.0278784499581823 0 0.0304785126485827 0.02616773518252 0.0623130608175474 0
"danger" 0.019466614755694 0 0.0554323725055432 0.0950028500855026 0.0535140920442383 0.032478077297824 0.0549450549450549 0.0171909919202338 0.0186393289841566 0 0.0169061707523246 0.0151469251741896 0 0 0.0129032258064516 0 0 0.0124626121635095 0.0131734949282045
"expect" 0.019466614755694 0 0 0.0760022800684021 0.0178380306814128 0.032478077297824 0 0.0343819838404676 0.0186393289841566 0.0226090888537192 0.0169061707523246 0 0.0530292986875249 0.0278784499581823 0 0.0152392563242914 0.01308386759126 0.0249252243270189 0.0131734949282045
"highest" 0.038933229511388 0.0910125142207053 0 0.038001140034201 0 0.032478077297824 0 0.0343819838404676 0 0.0226090888537192 0 0 0 0.0418176749372735 0.0258064516129032 0.0304785126485827 0.02616773518252 0 0.0263469898564089
"honor" 0.136266303289858 0.068259385665529 0.0184774575018477 0.0190005700171005 0.0178380306814128 0 0.0183150183150183 0 0.130475302889096 0 0 0 0 0 0 0.0152392563242914 0 0 0.0131734949282045
"kind" 0 0.0227531285551763 0 0.0190005700171005 0 0.032478077297824 0 0 0.0186393289841566 0.135654533122315 0 0.0605877006967586 0.0132573246718812 0.0139392249790912 0.0258064516129032 0.0152392563242914 0.02616773518252 0.0124626121635095 0.0131734949282045
"largest" 0 0 0.0184774575018477 0 0 0.032478077297824 0.0183150183150183 0 0 0.0452181777074384 0 0.0151469251741896 0 0.0139392249790912 0.0387096774193548 0.0914355379457482 0.02616773518252 0.0498504486540379 0.0131734949282045
"loans" 0 0 0 0 0 0 0 0 0.0186393289841566 0.0226090888537192 0 0.0151469251741896 0.0132573246718812 0.0418176749372735 0.0387096774193548 0.0761962816214569 0.01308386759126 0.0498504486540379 0.0395204847846134
"love" 0 0.0227531285551763 0 0.038001140034201 0.0356760613628255 0 0 0 0.0559179869524697 0 0.0169061707523246 0.0757346258709482 0.0132573246718812 0.0278784499581823 0 0 0.0392516027737799 0.0249252243270189 0.0131734949282045
"message" 0.019466614755694 0.0455062571103527 0.0554323725055432 0.0570017100513015 0.0178380306814128 0.032478077297824 0.0549450549450549 0.0343819838404676 0 0.0226090888537192 0 0.0151469251741896 0 0 0.0387096774193548 0.0152392563242914 0.01308386759126 0 0
"p" 0.019466614755694 0.0227531285551763 0.0184774575018477 0.038001140034201 0.0178380306814128 0.032478077297824 0.0183150183150183 0.0171909919202338 0.0186393289841566 0.0226090888537192 0.0169061707523246 0.0151469251741896 0.0265146493437624 0.0418176749372735 0.0129032258064516 0.0152392563242914 0.01308386759126 0.0124626121635095 0.0131734949282045
"products" 0 0.0227531285551763 0 0 0 0 0 0.0515729757607014 0 0.0678272665611576 0 0.0151469251741896 0.0132573246718812 0.0139392249790912 0.0903225806451613 0 0.0392516027737799 0.0373878364905284 0
"r" 0.019466614755694 0.0227531285551763 0.0184774575018477 0.0190005700171005 0.0178380306814128 0.032478077297824 0 0.0171909919202338 0.0186393289841566 0.0226090888537192 0.084530853761623 0.0151469251741896 0.0132573246718812 0.0139392249790912 0.0129032258064516 0.0152392563242914 0.01308386759126 0.0124626121635095 0.0263469898564089
"region" 0.0778664590227759 0 0.0554323725055432 0.038001140034201 0.0356760613628255 0.032478077297824 0.0549450549450549 0.0515729757607014 0 0 0 0.0151469251741896 0 0.0139392249790912 0.0129032258064516 0 0.01308386759126 0 0.0131734949282045
"russia" 0 0 0.0184774575018477 0 0.0356760613628255 0 0.0183150183150183 0 0 0 0 0.0151469251741896 0.0265146493437624 0.083635349874547 0.0129032258064516 0 0.0654193379562999 0.0373878364905284 0.0131734949282045
"side" 0.058399844267082 0.0455062571103527 0 0.0190005700171005 0.0535140920442383 0.032478077297824 0 0.0343819838404676 0 0.0452181777074384 0.0169061707523246 0 0 0.0278784499581823 0.0129032258064516 0 0 0.0373878364905284 0.0263469898564089
"step" 0 0 0.0184774575018477 0 0.0713521227256511 0 0.0183150183150183 0 0.0186393289841566 0.0452181777074384 0.0338123415046492 0 0.0132573246718812 0.0139392249790912 0.0129032258064516 0.0457177689728741 0.0523354703650399 0.0124626121635095 0.0131734949282045
"street" 0.019466614755694 0.0455062571103527 0 0 0 0 0 0 0 0 0 0.0151469251741896 0 0.0278784499581823 0.0645161290322581 0.0457177689728741 0 0.0872382851445663 0.0263469898564089
"struggle" 0 0.0227531285551763 0.0369549150036955 0 0.124866214769889 0.0649561545956479 0.0366300366300366 0.0343819838404676 0.0186393289841566 0.0226090888537192 0.0169061707523246 0 0 0 0 0.0152392563242914 0.02616773518252 0.0124626121635095 0
"turn" 0.038933229511388 0 0.0184774575018477 0.038001140034201 0.0356760613628255 0.032478077297824 0.0183150183150183 0 0.0372786579683131 0.0226090888537192 0 0 0.0132573246718812 0.0139392249790912 0.0516129032258065 0.0304785126485827 0.02616773518252 0.0124626121635095 0
"vital" 0.038933229511388 0.0455062571103527 0.0369549150036955 0.0570017100513015 0.0356760613628255 0 0.0366300366300366 0.085954959601169 0.0559179869524697 0 0 0.0151469251741896 0 0 0 0 0 0 0.0131734949282045
"ways" 0.019466614755694 0 0.0369549150036955 0 0.0713521227256511 0 0.0366300366300366 0.0171909919202338 0 0.0226090888537192 0 0.0605877006967586 0 0.0139392249790912 0.0129032258064516 0.0457177689728741 0.01308386759126 0.0124626121635095 0.0131734949282045
"what^s" 0 0 0 0 0 0 0 0 0 0.0904363554148768 0.0169061707523246 0.0454407755225689 0.0132573246718812 0 0.0516129032258065 0.0304785126485827 0.0654193379562999 0.0373878364905284 0
"accounts" 0.136266303289858 0.0227531285551763 0.0184774575018477 0.0190005700171005 0.0178380306814128 0 0.0183150183150183 0.0171909919202338 0.0186393289841566 0 0 0.0454407755225689 0 0 0 0.0304785126485827 0 0.0124626121635095 0.0263469898564089
"attack" 0.058399844267082 0 0.0369549150036955 0.0950028500855026 0.0178380306814128 0.129912309191296 0.0366300366300366 0.0171909919202338 0.0372786579683131 0 0 0.0151469251741896 0 0 0 0 0 0.0124626121635095 0
"border" 0.058399844267082 0 0 0.0190005700171005 0.0891901534070639 0 0 0.0687639676809352 0.0372786579683131 0 0 0 0.0397719740156436 0 0.0129032258064516 0 0.02616773518252 0.0124626121635095 0
"came" 0.019466614755694 0.0455062571103527 0 0.0190005700171005 0.0535140920442383 0.032478077297824 0 0.0171909919202338 0 0.0226090888537192 0.0507185122569738 0 0.0132573246718812 0.0139392249790912 0.0258064516129032 0.0152392563242914 0.01308386759126 0.0124626121635095 0.0263469898564089
"choice" 0.019466614755694 0.068259385665529 0.0184774575018477 0.0190005700171005 0 0 0.0183150183150183 0.0515729757607014 0 0 0.0507185122569738 0.0302938503483793 0.0132573246718812 0.0139392249790912 0.0129032258064516 0 0.02616773518252 0.0124626121635095 0.0131734949282045
"choices" 0.019466614755694 0.0227531285551763 0 0.0760022800684021 0.0356760613628255 0 0 0.0343819838404676 0.0372786579683131 0.0452181777074384 0.0169061707523246 0.0302938503483793 0 0.0139392249790912 0.0129032258064516 0.0152392563242914 0.01308386759126 0 0.0131734949282045
"commission" 0 0.0455062571103527 0 0 0 0 0 0.0171909919202338 0.0372786579683131 0 0.0338123415046492 0 0.0795439480312873 0 0 0 0.02616773518252 0.0498504486540379 0.0395204847846134
"comprehensive" 0.038933229511388 0 0.0369549150036955 0 0.0178380306814128 0.032478077297824 0.0366300366300366 0 0 0 0.0169061707523246 0.0151469251741896 0.0530292986875249 0.0139392249790912 0.0387096774193548 0.0457177689728741 0 0.0124626121635095 0
"corporate" 0.019466614755694 0 0.0369549150036955 0.0190005700171005 0 0 0.0366300366300366 0 0 0.0904363554148768 0.0169061707523246 0.0302938503483793 0.0265146493437624 0 0.0129032258064516 0.0152392563242914 0.0392516027737799 0.0124626121635095 0.0131734949282045
"getting" 0.019466614755694 0 0 0 0 0 0 0 0 0.0452181777074384 0 0.0454407755225689 0.0397719740156436 0.0278784499581823 0.0903225806451613 0.0304785126485827 0.01308386759126 0.0124626121635095 0
"helped" 0 0 0.0184774575018477 0 0.0178380306814128 0 0.0183150183150183 0 0.0372786579683131 0 0 0.0151469251741896 0 0.0278784499581823 0.0258064516129032 0.0304785126485827 0.01308386759126 0.0623130608175474 0.0526939797128178
"inspectors" 0 0 0.203252032520325 0 0 0 0.201465201465201 0 0 0 0 0 0 0 0 0 0 0 0
"leading" 0.038933229511388 0 0.0184774575018477 0.0570017100513015 0 0 0.0183150183150183 0.085954959601169 0.0186393289841566 0 0 0.0151469251741896 0.0132573246718812 0.0278784499581823 0.0258064516129032 0 0 0 0.0395204847846134
"living" 0.038933229511388 0 0.0184774575018477 0.038001140034201 0.0356760613628255 0 0.0183150183150183 0 0.0372786579683131 0.0226090888537192 0 0.0151469251741896 0.0397719740156436 0 0.0129032258064516 0.0304785126485827 0.0392516027737799 0.0124626121635095 0
"lost" 0 0.0227531285551763 0.0184774575018477 0.0190005700171005 0 0.032478077297824 0.0183150183150183 0.0171909919202338 0.0372786579683131 0 0.0169061707523246 0.0151469251741896 0.0132573246718812 0 0.0258064516129032 0.0457177689728741 0.01308386759126 0.0623130608175474 0
"medicine" 0.019466614755694 0 0.073909830007391 0.0950028500855026 0.0178380306814128 0 0.0732600732600733 0.0171909919202338 0.0186393289841566 0 0.0338123415046492 0 0 0.0278784499581823 0 0.0152392563242914 0 0 0
"might" 0.019466614755694 0.0227531285551763 0.0554323725055432 0 0 0 0.0549450549450549 0.0171909919202338 0 0 0 0.0605877006967586 0.0132573246718812 0 0 0 0.0523354703650399 0.0373878364905284 0.0131734949282045
"natural" 0.019466614755694 0.0227531285551763 0 0 0 0.032478077297824 0 0 0.0372786579683131 0 0 0.0151469251741896 0.0662866233594061 0 0.0645161290322581 0 0.01308386759126 0.0124626121635095 0.0526939797128178
"necessary" 0 0 0.0184774575018477 0 0.0178380306814128 0.032478077297824 0.0183150183150183 0 0.0186393289841566 0 0 0.0151469251741896 0.0397719740156436 0 0 0.0761962816214569 0.0392516027737799 0.0373878364905284 0.0263469898564089
"remains" 0.038933229511388 0 0 0.0190005700171005 0.0178380306814128 0 0 0.0515729757607014 0.0186393289841566 0.0226090888537192 0.0338123415046492 0 0.0530292986875249 0 0.0258064516129032 0 0.01308386759126 0.0249252243270189 0.0263469898564089
"remember" 0 0.0227531285551763 0.0369549150036955 0 0.0178380306814128 0.129912309191296 0.0366300366300366 0 0 0.0226090888537192 0 0 0.0132573246718812 0 0.0258064516129032 0 0.0523354703650399 0.0124626121635095 0.0395204847846134
"resources" 0.019466614755694 0.068259385665529 0.0184774575018477 0.038001140034201 0.0178380306814128 0 0.0183150183150183 0 0.0186393289841566 0 0 0.0454407755225689 0.0132573246718812 0 0.0387096774193548 0.0457177689728741 0.01308386759126 0.0124626121635095 0
